"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/12/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,6.87754613,3.228699551,18.85317116,10.06944444,4.255319149,8.616780045,6.263048017,8.055009823,13.09090909,16.39871383,12.98342541,6.234718826,11.04718067,9.568221071,13.57187894,10.99236641,16.73752657,14.93224787,8.737592618,15.05013078,10.75116037,9.168662333,13.25603259,9.629219701,11.77435639,8.084001355,12.39950381,8.020368393,7.88956187,6.925837321,10.92963419,8.269463493,6.985842027,7.330663416,11.21998702,7.666020135,17.3200652,7.092717169,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.64997445,14.8343727,9.252279781,16.63522383,16.19180806,12.87007632,10.26641371,7.329444388,
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-2.682470368,0.096153846,1.569004163,1.757566204,0.456974673,-1.187355436,1.466916355,2.537680713,-0.19499025,2.817853922,0.445808668,1.535215367,6.391974203,16.89903684,19.08849965,7.034689632,11.82027754,13.27512329,14.05602474,17.36696826,14.79715163,11.72888687,13.31431773,11.50716951,22.32837506,31.93501615,24.86450034,19.76116179,17.63407994,23.99916511,14.40267488,11.21448138,18.50668833,10.58580665,10.02965645,9.788920402,4.490136279,2.547059776,0.51482713,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,0.907806937,5.128923767,1.729577995,0.757824507,1.140579699,
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.430838685,1.685488905,2.095259356,2.498945757,4.293202493,2.19959237,2.585418156,2.007876707,2.827332242,1.604392981,1.113017052,
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.66051519,95.60092612,23.30786614,30.1596998,42.45390546,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,
Sub-Saharan Africa (developing only),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,18.0121995,11.44903049,14.82096448,11.13561191,14.05559226,13.63242515,12.41326137,12.1399177,11.56752438,11.25,10.30544067,7.60167916,8.395007864,10.30784288,9.012995946,10.65350579,9.273923074,9.80826431,9.717446554,28.81438943,12.28859126,7.382748821,8.169021441,6.210067095,4.249552559,4.199288256,5.077450455,5.032822757,6.244071744,4.305812511,7.167769198,6.695264658,7.08970914,10.55993552,6.41759994,4.509236918,5.887940467,6.358698792,5.464401872,4.40313594,
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.008925759,1.17,47.27686073,,,,
Sub-Saharan Africa (all income levels),SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,18.31178575,11.54488065,14.8900665,11.45943157,13.67462152,13.60198283,12.29032786,12.09984145,11.48265356,11.11693129,9.406907507,6.859344228,7.632790089,8.755496851,8.275016088,7.725321888,8.965622652,9.523477191,9.679346581,28.81438943,12.28859126,7.272886255,7.369276619,6.210067095,4.249552559,4.802288869,5.167239961,5.032822757,6.244071744,4.178160001,6.80159017,6.537843953,7.053256421,10.55993552,6.41759994,4.509236918,5.887940467,6.358698792,5.464401872,4.39148799,
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,11.19100164,8.855345912,,15.38385801,12.73971811,7.812741412,6.095347282,5.588006448,5.076624607,5.733558179,4.685987788,7.758492067,6.218521498,8.737592618,6.49734556,5.738198862,5.206589252,3.770657673,5.82949555,3.906237783,3.799764417,3.92029688,3.439135909,3.633099642,3.744381444,2.89177612,3.550817615,3.341424507,3.672523411,4.244447595,5.23835583,8.911481958,3.340709742,3.495009179,5.057408105,3.998703791,2.251597852,2.003641671,
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.45234249,20.85944494,12.59259259,9.605263158,9.423769508,9.023587493,9.987421384,15.23330284,17.20921,24.55546147,27.55948334,24.83479002,16.08615762,12.89340858,11.93563099,10.40684477,7.132690179,6.428009054,
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.709401709,2.100840336,2.057613169,4.233870968,1.934235977,4.743833017,10.6884058,0.163666121,11.2745098,2.588042588,0.215551653,3.234286625,12.94081333,16.87619568,8.447328423,10.06953803,9.731132769,8.823529412,14.84230817,14.10970645,8.793969849,7.276408618,4.411808075,3.688744528,10.86595298,18.68796069,53.39295326,7.313287808,0.769646742,21.73994434,25.96746251,43.66617839,143.5115585,368.4780687,235.5588151,-0.701887251,7.145111609,18.9753692,98.77309141,59.40168655,38.58628789,15.52739892,23.00223218,9.98632512,9.898004896,11.28130433,6.426279345,14.66714274,-0.162987837,6.944787295,17.71177964,5.006863194,1.960784314,3.345787546,
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41013348,9.887168882,5.809254954,6.109533469,6.698271907,10.57044575,12.03577678,7.329630915,3.32331065,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.85833333,20.99353948,13.46293416,9.792284866,8.361769724,7.913346816,6.14945348,8.878803678,8.422484628,7.470087529,5.578801861,3.589026796,2.477454396,2.462561564,3.611165333,5.65184627,0.855920114,1.840965347,1.810579921,2.598297643,1.760351239,0.200074858,
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.157971926,4.766201805,2.870761882,3.388645208,5.012768894,6.404812921,4.289314599,1.943123845,2.691993353,7.016365989,7.395541457,6.007390682,6.71799587,9.911723666,9.779877534,10.27855381,11.48803321,9.920411436,7.209785968,13.70358325,12.10833333,8.578012339,8.906688574,8.021121448,7.367318436,4.233062331,4.222349332,5.797535299,6.437161047,10.46964998,9.337023222,2.281647775,4.647993401,2.200212482,2.52841957,0.470973017,0.517594974,-0.136019172,0.454014788,1.037254649,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,
Swaziland,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,3.177521008,1.824043438,3.449425095,3.205541238,1.849539566,2.321661176,2.366332185,11.54352597,19.28777545,12.04574193,6.530912659,20.80512183,8.517614763,16.45351697,18.6839754,20.05579665,10.80742134,11.56752438,12.93972664,20.46263345,13.73707533,13.37662338,20.39456228,7.546164773,13.09228991,8.934306569,7.558295363,12.02342387,13.76932488,12.28859126,6.425213303,7.125327225,8.109965636,6.088860634,12.20853585,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.105198202,8.939609185,5.619599417,5.685266864,
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,14.59929287,20.94099499,18.23979592,24.42466739,18.61137201,14.86873363,14.95916852,11.78325123,12.48016922,13.57154051,10.5767904,-0.912646675,6.052631579,4.094292804,0.834326579,0.236406619,2.594339623,1.83908046,1.58013544,3.888888889,1.986754967,3.246753247,1.383647799,1.736972705,-0.243902439,-1.100244499,0.618046972,2.57985258,6.347305389,6.268768769,5.969622042,0.175,3.302553864,3.857303914,0.907187718,-0.353465499,5.320600273,36.96475829,31.75444077,-2.404638751,2.559267722,7.110370623,4.338938483,1.385834546,
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.958890882,-3.846153846,1.916666667,5.396565822,-3.87897595,3.793381759,6.454121306,2.848794741,-1.988636364,4.637681159,5.609418283,2.098360656,20.35966602,15.52828175,11.46496815,11.42857143,11.96581197,4.809160305,4.552075747,19.2964124,18.39416058,14.30332922,6.127292341,9.229518195,17.25293132,36.06349206,59.48436771,34.56221198,11.39921722,19.39686722,9,11.00917431,13.2231405,15.32846715,7.979957806,8.249890099,1.886111362,-0.797165633,-3.703703704,-3.846153846,3,-0.130505282,5.796829449,4.433141367,7.240349393,10.02411054,3.907709504,15.74532522,2.920897118,4.397413832,4.753163889,36.70229534,,,
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,20.25089606,5.153999006,-13.05657258,-5.974842767,15.47751765,-3.689134604,-0.738282265,3.19387473,-3.113030672,-8.427933487,41.72489724,9.230325998,11.33087891,5.572257111,4.258851102,-8.025059627,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,-3.704295704,14.01820542,0.145451048,1.680835875,
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,-2.318840581,0.296735906,6.015779093,4.480620155,6.492061136,7.726607678,3.615314966,12.83193169,18.0121995,11.64073081,22.45701341,0.442773094,7.539251208,12.30685721,19.71650236,11.12967333,9.35546508,-3.52662871,-1.814414382,4.124615264,0.05400885,-0.15091098,-0.839403117,1.015341505,0.387081798,1.393786637,-1.006881689,39.16276738,16.43350345,4.6875,8.250825083,0.973332278,-0.070532915,1.890047839,3.910098522,3.074074074,-0.96298958,0.391843843,6.80159017,2.226583649,0.959947037,8.681967213,3.313390805,1.834169331,3.572277228,2.630773937,1.766766021,0.189644947,
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,7.386990077,3.696098563,0,-0.792079208,0.166333998,4.035204251,4.309656824,1.790359602,2.45039086,-0.088041086,0.484652665,4.837766735,15.5095497,24.31355983,5.330097087,4.149305555,7.601266878,7.924089853,9.897365966,19.70350052,12.66299307,5.259079903,3.726536621,0.86489843,2.431731234,1.841675968,2.466461128,3.862730747,5.35546508,5.863994744,5.709852599,4.139145751,3.312191684,5.047748977,5.818181818,5.805105547,5.625797471,7.99472875,0.284726459,1.591969175,1.626908873,0.697308977,1.804349946,2.759149262,4.540369196,4.63747436,2.241540953,5.468489496,-0.845716092,3.272220008,3.808790581,3.014899503,2.184886185,1.895141819,
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.59188945,12.24998478,16.30349121,7.141965084,7.091932443,10.01086519,13.14912471,20.47052191,6.448234811,6.419565094,12.43154904,5.83116601,5.009646453,6.104427651,
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.165158914,3.23751394,1.111674004,3.936162599,10.30090202,9.064236219,0.669681186,6.765976802,13.49984024,11.80030967,11.15662246,0.443548387,
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,7.109575835,17.53793845,9.584379121,5.460015528,22.39338892,14.89924812,10.83787038,9.813553118,0.106451613,16.765,21.67387488,4.685987788,9.924023398,4.073643648,9.709863846,10.5954494,7.936980122,0.96090446,1.012952067,1.460006304,2.99528024,2.124731324,3.274445543,4.464354677,6.306839187,8.304353874,10.36466735,11.63730728,10.97636336,8.324632839,6.438347362,5.885904014,10.43899658,1.419647927,3.553509298,6.261404365,1.212990573,0.712058511,2.510876333,
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.522757698,2.983352563,3.761203585,0.863797624,1.781617984,4.09435805,2.13625866,8.232052007,2.435202716,2.523900574,3.531020763,9.301068813,14.81074548,22.02497727,16.97906047,10.69246436,11.74486354,10.25658617,14.72217037,17.47030428,14.3318866,11.63476294,15.175,13.33478041,7.622574055,7.693676593,10.75185899,7.758492067,11.43213181,11.06442577,3.783102144,6.439854192,10.83523592,8.814694018,5.182205395,3.404574428,3.626078758,5.612709077,3.439135909,3.555413197,5.536653263,4.139395011,3.813487345,3.722490387,6.885944155,8.316729393,7.889358223,12.0484971,6.971370604,10.54738949,5.099366154,9.268580239,5.199817405,5.684418146,
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,8.9,7.2543618,6.164383562,8.225806452,7.196969697,7.74088604,6.545293073,8.193715095,5.824345146,3.974956319,4.73323064,6.244150287,3.725144727,3.652026207,3.125365797,2.690124858,2.962307947,1.983333333,2.721032849,2.712592475,3.63228005,2.017786414,4.490513515,3.416546647,4.920696325,3.524813804,4.416268965,3.544029353,5.138117098,5.798544619,4.937735303,
Turkey,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.514138819,2.941176471,3.105590062,1.686746988,5.924170616,4.362416106,6.752411576,0.401606427,7.866666666,6.929851669,15.74308215,11.66666667,15.43965565,15.81521476,19.19973241,17.36293802,27.08090499,45.28457197,58.69202752,110.1732087,36.57546945,30.83768071,31.40448868,48.37782277,44.96020668,34.61941993,38.84621339,73.66666667,63.27255278,60.31270205,65.96942143,70.07279114,66.09708259,106.2627286,88.10770257,80.34690278,85.7332416,84.6413357,64.8674792,54.91538241,54.40018404,44.96412355,25.29636788,10.58423624,10.13840492,9.597242123,8.75618091,10.44412838,6.250976631,8.566444206,6.471879671,8.891569965,7.493090305,8.854572714,
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,9.777015439,12.1875,15.5988858,16.41566265,3.492884864,4.775,7.63540921,10.3968078,19.59839357,26.05775688,6.859350027,11.6041381,6.575,12.94862773,30.1973001,25.65002393,28.93233465,27.05592753,36.14594151,33.28210383,32.43220158,29.94936954,31.18671828,25.84983826,35.82677165,28.69565217,21.84684685,25.27726433,34.08336407,27.42778542,20.97725964,16.09065493,12.79975405,7.890433361,5.923961096,5.147468002,5.317833661,5.303566215,4.735801439,5.034570093,7.250972621,7.02551437,10.27839376,12.14222787,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03675988,6.55014019,7.191646604,8.169021441,0.068804172,5.777368987,3.392021585,1.865125241,-0.287508512,8.680476516,3.72128744,8.448726423,7.310676136,6.138510833,12.05085555,13.01725619,3.976552885,18.69290448,14.01605656,5.464401872,4.288209263,
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4734.914347,891.1877481,376.7461748,80.32550146,15.94059941,10.57716115,22.68367181,28.20309724,11.95880854,0.757420846,5.179677819,9.048067861,13.56957649,9.056316591,12.84019539,25.23191095,15.89456869,9.378589479,7.960094513,0.555555556,-0.276243094,12.18836565,
Upper middle income,UMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,10.90249627,11.17148121,10.12231336,,,14.46159107,7.812741412,9.813553118,8.346933499,8.616508177,7.638972666,7.120869416,8.309222656,10.439688,12.44221746,15.33477322,13.87470208,14.33080334,22.56505269,12.98068691,9.061849226,7.047338847,6.845673026,4.661160459,5.822896235,5.989630419,5.516749105,4.548137924,4.32326493,4.190202605,4.639549627,5.465288984,9.413683202,2.936231536,3.989841464,5.208212412,4.16144156,2.816502821,2.957524337,
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,22.74726399,10.90742438,21.25469572,42.3694157,56.55655656,73.46269321,89.27529729,125.3369911,20.96666667,16.30614494,23.95308891,76.48492378,96.99726532,77.21341378,81.40538401,50.62304956,58.19617502,44.54834367,66.84428619,63.47583043,34.04533586,18.9925013,49.19737965,55.30442354,72.22256443,76.38063641,63.56666243,62.19195646,80.44743673,112.5259056,101.9716832,68.45919384,54.10079244,44.73604215,42.2483198,28.3420486,19.81880932,10.81107031,5.658688039,4.763824727,4.359340652,13.97247259,19.37973017,9.157605075,4.69927739,6.398903436,8.114214042,7.860951729,7.099167396,6.676386868,8.093775202,8.097765806,8.57513504,8.877353332,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.075181891,1.116071429,1.214128036,1.308615049,1.66846071,2.991000529,2.775636083,4.217721097,5.414700472,5.895295903,4.255928924,3.305614735,6.220063864,11.03526022,9.131930735,5.737027083,6.486460064,7.647463851,11.26604409,13.50937033,10.31553398,6.160616062,3.212435233,4.317269076,3.561116458,1.858736059,3.740875912,4.009088244,4.82700303,5.39795644,4.234963965,3.028819678,2.951656966,2.607441592,2.805419689,2.9312042,2.337689937,1.552279099,2.188027197,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,6.797706797,11.28898262,10.1869132,8.429528103,15.60847832,17.207475,12.73565665,7.228256622,5.45838799,2.701955636,2.139685103,1.027667984,3.305946792,0.227229691,2.833931608,7.606099577,5.49200387,3.463530427,4.291375534,1.008949553,1.738372899,4.407901138,0.44361603,2.142406473,1.013550444,0.167679637,0.900858486,1.85550399,0.205981709,2.960039467,3.733429165,3.04861619,6.915692354,10.06624182,0.421539126,1.480573011,3.186031116,2.598444141,0.805127804,0.193858561,
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.08094145,28.18746471,26.09021232,21.06899563,40.63942752,62.16864998,
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.675,3.209526063,7.266198044,4.117102358,-1.710337279,-0.431544512,3.830828382,3.219889953,7.759131293,8.281421766,7.385786802,8.30378949,23.11631629,7.054558499,8.861600361,18.67747712,9.094216079,6.592255898,4.085899941,
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,5.73650948,6.413793103,4.169367034,11.24014932,26.84563758,6.672545561,1.65334803,5.516400108,1.066152858,4.766141332,16.03939501,8.760230373,7.748049052,4.759441283,6.469135802,4.058441558,3.56585692,2.302560792,2.229701304,0.906344411,2.830702232,3.282159873,1.998974885,2.462311558,3.653751839,1.963567542,3.016241299,1.418918919,1.199200533,2.040816327,3.956989247,4.827285892,4.250500962,2.809293259,0.862682908,1.363636364,1.446143318,0.798863838,
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.087005912,5.579645058,5.544391804,3.019859083,1.004991232,5.738898164,4.374021119,3.004174986,3.47108409,3.87685065,1.825968809,9.890350045,2.753540679,3.750583597,2.8775,2.778385296,1.725211415,1.733141193,
World,WLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,12.46241494,10.240268,8.540159731,8.021121448,6.773307801,5.725354817,5.609665157,7.146230127,6.740837696,7.969693844,8.934306569,6.439854192,6.501950585,10.1241301,9.230325998,6.526095694,5.422287019,5.07963387,3.035154743,3.494013738,3.994904881,3.029399487,3.292943599,3.576547231,4.089689921,4.356116639,5.030318837,9.010984204,2.913358428,3.521778057,4.97767521,3.731209508,2.630845103,2.510876333,
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,2.654867257,0.689655172,5.308219178,2.113821138,2.866242038,-0.515995872,1.711618257,4.13054564,2.742409403,4.766444233,7.506824386,11.764243,24.98767866,8.787742226,4.903686827,14.61079027,2.058658857,11.119551,33.0472429,20.50662445,18.29622459,16.46013561,11.86006826,9.090501189,5.733558179,4.566849496,8.507868011,6.462561711,15.23846327,-1.819197988,9.031137929,1.715091237,12.08038189,-2.903528657,5.37461972,6.861823553,2.218834688,0.265120133,0.96678235,3.835011048,8.050314465,0.115830116,16.31315079,1.856763926,3.700086806,5.577063932,11.56590684,6.324953362,0.777007269,5.198142928,2.049018835,0.610085721,-0.406816088,
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,29.41176471,35.75229802,49.39415538,55.08110687,30.73373327,2.176726674,5.976508521,8.660219494,4.59,11.91159129,12.23853394,10.8323607,12.51509515,11.81126394,10.84479869,7.90511779,18.97625743,5.407760981,11.17483386,19.54356171,9.885387145,10.96844215,,
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.102351314,1.246274722,1.337971635,2.534988117,4.0690188,3.489235338,3.538976566,1.986143187,3.238224638,4.057907436,5.712478921,6.460618146,9.589810826,11.63903606,12.52296387,11.02040816,11.15196078,11.13561191,13.29365079,13.66024518,15.25423729,14.63903743,12.303207,11.52647975,16.29422719,18.65492394,16.16059379,12.77955272,14.73087819,14.32098765,15.33477322,13.87470208,9.717446554,8.938547486,8.680425266,7.354125906,8.597770154,6.880552813,5.181490718,5.338953284,5.701900634,9.164037855,5.858979916,1.385381833,3.399299946,4.641624894,7.098419808,11.53645077,7.13,4.26234355,4.995510185,5.653583003,5.445279482,6.375259009,
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,35.42106498,-2.726980278,15.78010125,36.92652487,53.32167271,6.176195735,8.025284045,5.777349826,15.80421539,15.64276212,29.46928105,28.6579702,80.38595908,68.9477082,48.76903761,101.0512604,46.62590683,35.40826487,36.69969757,76.52669767,52.22701136,23.82078452,44.4,78.67036011,71.09173127,104.0652294,81.29540481,2154.436827,4129.169857,1986.904762,23773.13177,541.9088832,492.4418502,198.5167074,29.14880692,284.8949759,513.9068437,359.9366143,31.5225826,12.87396572,3.994384008,21.31681672,13.05269497,16.94510065,17.30138457,2.8,7.1,15.31651591,9.721828063,1.632925411,,
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,55.82822086,47.04724409,51.00401606,123.4042553,107.0238095,97.64232317,165.706527,183.3120415,54.60132184,34.92958742,43.073098,24.41872157,24.45845635,26.78769668,26.03041179,21.39378218,22.23334464,21.40157839,17.96778911,18.3244397,9.019572472,10.6573496,12.44557935,13.39525463,8.501761334,6.429396811,6.575899708,6.977676055,7.811954417,
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.277509412,3.922235339,1.631622019,-0.217286171,
